"ID","Year","UA","obesity","popCount","10301","11202","22401","90356","90360","90637","92309","92310","92899","92924","93111","93350","93351"
903,2011,"NW33",446,2133,4.88720206944513,10.1987655510268,3736.09954692122,9.96351380320549,12.580846982726,0.799100576884914,21.2294023079407,15.896476369175,19.4586762451437,8.63021183526094,5.94947199956998,21.2756116276081,391.263739104515
904,2012,"NW33",376,2234,5.16590709147654,11.004689393937,3530.87358828497,8.1297530148291,27.6702241316889,0.79345708335071,21.1708237633289,16.5341653768228,18.5623329285719,8.29656294825932,5.82803767685965,19.1400731548299,388.769558389454
905,2013,"NW33",349,2139,4.33440807294371,10.6968507533603,3214.42350989338,7.83702597866364,18.8126079365441,0.900900805288071,21.1197084086359,16.9334478905222,16.4708651899044,8.47423981395458,6.08102584917285,9.88607310612453,406.993705480831
906,2014,"NW33",362,2251,4.53045150226219,12.4433244481351,3261.72003420945,8.24575680993698,21.996973887735,1.20849836207019,21.0385615895793,17.2934090810052,19.1598951396198,8.22872269044839,6.20246017188318,19.54684238774,427.944823487342
907,2015,"NW33",432,2314,4.34664176947059,13.2601527486798,2960.0029790127,9.69169772665516,7.74974651789328,1.2619156454798,20.9351773803714,17.5855260539708,18.8943119347096,7.06342492867539,6.06078679538779,13.9537654352258,444.871996606888
908,2016,"NW33",394,2278,4.27258245214611,17.6221697016581,3174.69006301198,9.95305092285865,15.0185483467808,1.58415330390955,20.8996590340109,17.8541397744172,20.1890300586467,8.66887674410258,6.24293827945329,11.6148423459926,448.397105350841
909,2011,"NW34",913,3955,5.8856000731531,9.52036748294171,3323.13255063609,13.8829333827914,12.245569586666,0.907572997793088,18.651535733292,13.9929254910651,32.10707637899,8.42447010100699,4.87680214896202,18.5299193054647,352.554054406771
910,2012,"NW34",891,3849,6.04463035487895,10.305074127354,3162.02549231922,14.2255331615389,24.7564795033045,0.818175572077914,18.6188433615042,14.2152368578435,31.3103267642596,8.02600953913243,4.91728025653213,20.7671500864704,359.704039123279
911,2013,"NW34",931,3974,5.30826364086306,12.1154136920805,2808.99553276715,14.2897232010265,13.3906116955782,1.14523411224488,18.581319520168,14.3615529288519,29.7168275347986,8.21075309834967,4.73512877246663,22.3942270181109,381.420039215741
912,2014,"NW34",947,4112,5.41233773441821,16.527741838917,3485.18164363202,14.0691102778166,24.9632701383791,1.59492291855305,18.5738962755727,14.4968037908195,32.5054511863553,8.01197710485309,4.68453113800399,17.1062269902793,379.890275043837
913,2015,"NW34",997,4191,5.28105773297119,21.7295161346016,3312.7484346732,14.1373464226213,19.4176253822302,1.65847895811919,18.5287337299603,14.4651674597913,33.5013882047684,7.01183806596501,4.9071607296396,11.7165346542201,374.768890642246
914,2016,"NW34",1007,4239,5.35076957774808,25.2077337977957,3100.92266698008,16.7549221167966,16.8630326761937,1.98678690638791,18.496722558736,14.4656841259848,29.6504317335711,9.29165434891742,4.85656309517697,19.9536116206502,399.444651849914
915,2017,"NW34",1033,4515,5.35249491576874,29.1825527468585,3229.83152443125,17.346389177139,29.1336969815723,2.70705356869681,18.6115447373407,14.4877211474686,28.2561199077927,8.20984452346827,5.00835599856488,12.8351500447229,404.532780508638
916,2011,"NW35",384,2249,4.34147284189129,7.4007936386457,2215.01301382437,12.8830562781046,22.6365118056642,0.395592257847162,22.3336266522081,15.9026220361615,21.7493313874938,8.98990653552926,6.76915367786475,23.6145347168413,425.018318115004
917,2015,"NW35",433,2556,3.93468279031044,11.6830568438154,2280.41320722056,9.73215334312076,10.9114789071881,1.20190901887514,22.7616540151626,16.8844355038924,17.3008127052487,7.17225200891375,7.25489096870609,15.4791500586388,434.097135917825
918,2017,"NW35",458,2786,4.14441184737736,21.6061922100729,2498.86112464062,11.2345628869339,25.8255455070467,2.02971074783278,23.1275788445923,17.0817064127488,18.4959371273444,7.49126274504843,7.99361643186063,14.4622269763635,479.724015132004
919,2011,"NW36",459,2183,5.08588644529205,11.7897122397669,3161.33989994751,10.9758530029963,10.109340757308,0.725784622666814,21.1842424613647,14.1002423418317,25.4342983556223,9.79167339197915,5.09943174059764,20.7671500864704,343.109423432408
920,2012,"NW36",468,2203,5.34077765724405,10.1046945304792,2800.92638058776,10.5836953943136,10.4467778730224,0.708770053777163,21.2894918747463,14.370206686031,25.334704653781,9.23229412333286,4.93751931031719,15.1740731339562,362.031941124002
921,2014,"NW36",516,2420,4.82848014461291,11.8778945127091,3345.81108083976,10.6035920610082,27.7500132430078,1.22316456408655,21.4839334084904,14.5184672296133,22.1477061948591,9.20352258542198,5.21074653641544,13.6486885105432,378.792835529211
922,2015,"NW36",603,2534,4.74469189281816,14.7093330354828,3245.16380448612,11.2656074748325,15.5020302221437,1.46725780111108,21.4655765443056,14.4837330949106,22.9776537102033,7.69619685718559,5.38277849358842,5.9200730852508,387.971420560634
923,2016,"NW36",558,2567,4.89891015374687,19.5515490447368,2908.03176282024,12.1217634774476,15.7162869622403,1.9297658519376,21.6287025114975,14.4413348085244,22.014914592404,8.94235778340285,5.5952885583315,13.9537654352258,388.104443532104
924,2017,"NW36",637,2808,5.01847908856968,33.6234943797703,3134.89210742275,12.6146526943996,29.5766169937798,3.18500404999211,21.6587220042947,14.3230037643637,19.9234468537365,7.98623414988019,6.38461165594868,13.038534661178,412.081834139555
925,2012,"NW37",199,883,5.27218739516543,8.29894183159378,1545.33059641507,11.1599513567728,23.6076506760971,0.670667048548516,18.7908786412159,21.5232897845253,20.852988070922,4.65731673720891,5.97983058024757,21.2756116276081,319.697380453704
926,2013,"NW37",199,900,4.6087498849286,10.011637643991,1655.05420596129,10.3444879077626,6.35460710285487,0.661092935445342,18.6399553699297,22.0983067643046,18.1639581212067,5.7758733689723,5.69648382725678,27.4788424294875,371.044247441088
927,2015,"NW37",199,963,4.8619298342243,12.3258744020066,1563.26035840808,11.1874575531899,19.1125098488748,1.3579034803197,18.3318764637667,23.0243773278297,16.4708651899044,5.23668465324592,5.86851578442976,22.4959193263385,389.933509389816
928,2017,"NW37",220,996,4.96317799280663,16.9413101256375,1401.48266776056,11.7274521038859,16.0262300098526,2.35964346768958,18.1868389695148,23.7306106350738,21.151769176446,5.01499238218524,5.55481045076139,23.0043808674761,400.974416021818
929,2011,"NW38",530,2428,4.85368075530855,13.3171857014099,2663.84728624096,11.3600494166343,18.5672938335128,0.954995112890768,23.4085341381251,14.5101981422768,28.3225157090203,9.16394910169894,4.73512877246663,6.22515000993339,358.440320894315
930,2013,"NW38",500,2509,4.38997216987114,13.4475914207692,2154.0636095512,11.1382190835747,17.3143498419968,1.3193515670672,23.3245696306577,15.4353550597151,29.517640131116,8.60204601393766,5.05895363302752,12.0216115789027,358.939157037327
931,2015,"NW38",578,2738,4.58419361437992,21.8740554949074,2367.38339638724,12.1759775354965,17.6079793838276,2.92200046484401,23.2168213226124,15.8789217956739,31.1443372611907,7.08088975695112,5.413137074266,11.4114577295375,370.645178526679
932,2016,"NW38",648,2779,4.65176790474852,29.7381389440885,2066.43303901142,12.6146526943996,15.1625578942765,2.62212152164591,23.2712119389931,15.9833160223653,30.0820044415501,8.48655605123573,5.36253943980336,12.9368423529505,373.837729841957
933,2017,"NW38",708,2974,4.97284885885102,36.4681468221416,2380.25508861061,13.4032754415228,32.261468036539,3.88772424087718,23.3525035462835,16.072710164108,27.060995485697,7.40848147807677,5.42325660115853,13.8520731269983,369.015647126172
934,2011,"NW39",601,3114,4.7974599234583,7.88940958876651,2601.29210821752,11.0881142271925,13.8651909290305,0.495755999570998,20.8907288565633,16.2180456821111,22.7452684059069,8.46606264002202,4.81608498760685,8.56407309916662,357.342881379688
935,2012,"NW39",552,2906,5.10390290153453,7.5888244267579,2591.00396889411,9.30657884807614,22.8217681469047,0.545802381457065,20.7798021672496,16.936617484303,22.3468935985417,8.19672066407033,4.85656309517697,9.27591925675934,370.079830897932
936,2013,"NW39",657,3247,4.46377760865604,8.26579370458585,2650.93234218104,8.99571050233108,14.6486392152415,0.731283800868513,20.7367403492094,17.4354737325702,20.7533943690807,8.75498945230603,4.51249918083102,7.75053463334637,396.484890734709
937,2015,"NW39",765,3687,4.50204849609062,15.9075486337584,2717.79547111919,10.7802460070242,15.5203430346253,1.69462766365008,20.5216838402601,18.2553770605529,19.1930930402336,7.58383643018625,4.93751931031719,5.00484231120301,394.88861507707
938,2016,"NW39",752,3492,4.53682211198057,19.398944124965,2796.88690773352,12.0231856340572,19.5214387800595,1.99938344585217,20.5372567203166,18.4922652668863,20.6538006672394,8.20207116059411,4.84644356828444,11.6148423459926,389.201883046731
939,2017,"NW39",741,3514,4.82266244997627,25.9353038464889,2758.45721120453,11.7274521038859,27.0852072439191,2.25775023768339,20.5087926894865,18.6463007307916,20.4878111641706,7.25442755929781,5.05895363302752,8.86915002384922,406.195567652012
940,2011,"SE01",173,1016,5.31622635740715,14.3414848518306,2048.07818458478,6.62699941419773,18.4643303061981,0.955531300020028,20.2352998749736,21.0200792108295,23.8407991261613,9.66861197193226,7.55847677548193,32.6651501490916,383.614918244995
941,2012,"SE01",190,1085,5.78768549939648,12.227946934037,2138.61579619388,6.60609696587409,28.1601585042453,0.908877848926446,20.1246408231216,21.6635888082452,27.4261723924485,8.65948813699482,7.48764008723423,19.1400731548299,380.588645644054
942,2013,"SE01",195,1085,4.78121761109492,12.7389804977747,2009.93868900993,7.31542890912344,7.11259501494786,1.02758654382691,20.0315512163534,22.0803929871119,21.2513628782873,8.81697444977017,7.16381522667334,38.868380950971,399.976743735794
943,2014,"SE01",219,1177,4.79691823308112,16.651870267704,2054.7907780107,6.74349667567211,25.2298388978771,1.77319283252598,19.8375105989128,22.5189302533303,21.2513628782873,8.08597548130458,8.11505075457096,28.5974578199903,413.312296625652
944,2015,"SE01",238,1216,4.66856414099623,24.9746449810718,1907.29386792821,8.90594886671764,30.2411442428495,1.97505281899777,19.6612657694944,22.7041676281006,21.8157271887214,8.98556556665148,8.37815845377669,32.156688607954,419.697399256208
945,2016,"SE01",232,1216,4.83808010835224,29.2273366255793,1899.65139556848,8.86869464556419,21.9802634965246,2.56578856356036,19.6075240480611,22.87489250359,19.0934993383922,11.0633753676401,9.24843776653409,23.1060731757036,420.528792827895
946,2012,"SE02",122,714,6.16367098847176,12.1453400180004,1902.38780835727,6.57950239361055,36.250153220572,1.03635768471557,21.4611661386493,17.6481720538267,22.8448621077482,8.35975937889866,6.37449212905616,25.7500731896195,367.419371468533
947,2013,"SE02",178,811,4.9650480139438,12.6971799972333,2020.95889082585,7.44831466756833,3.57725996180905,0.767073305345711,21.2736056263309,18.1511907486745,23.5420180206374,8.57579829514177,5.97983058024757,39.5802271085638,400.043255221529
948,2014,"SE02",169,872,4.93980739570061,16.6792711271526,1981.44717014529,7.44699517296122,21.894169706373,1.20425371427794,20.9279816478776,18.7061016330079,14.7777722586022,7.92233104988866,5.92923294578493,39.4785348003362,393.990710019648
949,2015,"SE02",147,858,4.70649289397693,25.4772638623872,1766.64591155619,9.60654571531821,17.827763196337,2.12121247219496,20.7657198048882,19.0408472698124,18.8611140340959,8.92004722242635,6.28341638702341,38.3599194098334,405.663475766132
950,2017,"SE02",187,919,5.19240876704577,28.3307680779566,1814.16117933121,8.08007189844095,29.9035312519584,2.63586816584621,20.6340836128977,19.5632711543304,20.5542069653981,9.75896469624889,7.32572765695378,34.9023809300973,422.590648885678
951,2011,"SE03",79,532,5.13401984801783,6.2599158349121,2052.91293242026,7.66838303264443,23.1796842451102,0.561362930667817,21.0494058451105,19.2869001196928,17.3672085064762,11.4967655860661,12.0110686081942,23.5128424086138,501.040946310057
952,2012,"SE03",91,531,4.86424197847342,6.10355092630695,1761.42946531367,7.56357429617096,20.3763857082352,0.528375586927621,21.1103663929347,19.8918689099318,13.5826478365064,10.4873388928349,11.8896342854839,33.1736116902293,515.074869800132
953,2013,"SE03",60,474,4.39617271319828,6.60800542164615,2127.71505112047,6.71363288812367,12.4394132541231,0.495779204298419,21.1901179459255,20.2870469974277,24.3387676353679,10.3918375775237,11.6973632745259,19.7502270041951,506.195586454516
954,2014,"SE03",81,570,4.77153230606129,7.17214240974309,2167.61724799063,6.81762616419878,25.3473610569355,0.811352048196558,21.009167527722,20.5255960378243,17.6659896120001,9.89080900681595,14.2171254707653,28.1906885870802,531.336928062329
955,2016,"SE03",84,561,4.59713733567596,10.3107678237938,2282.8290393495,7.58718268148893,31.4653802993758,0.897077239917077,21.2220502807931,20.6759565498929,17.8651770156828,10.5692115849252,14.7736994498543,28.6991501282179,502.171641567551
956,2017,"SE03",101,617,4.69054418000555,12.7136701888416,2417.8646917672,7.68576052487933,17.7522019827153,1.47254221184067,21.2587485548106,20.7250676903374,23.8407991261613,10.6600690730648,14.0855716211624,26.0551501143021,581.935540835195
957,2011,"SE04",163,1247,4.79748370337477,5.02914330427544,1887.42132733361,7.50192223515325,21.1151533944185,0.459952809179137,21.5048156413657,18.0647529542464,15.7737092770153,9.38665090040563,8.65138567987494,17.2079192985068,440.615261519851
958,2012,"SE04",139,1216,4.98034928379458,5.65042069635368,1993.14250507144,6.63464385507588,8.84487375371717,0.58980217782754,21.4962893569298,18.7426589644618,16.7696462954284,8.49675228046029,8.59066851851978,19.9536116206502,448.862685750985
959,2013,"SE04",143,1258,4.09790445782797,5.84270923046492,2007.19814973602,6.82660098237714,17.4518401003882,0.528971275961689,21.5154457736981,19.2017389957274,11.9891486070455,8.69058158849149,9.15736202450134,19.0383808466024,462.497540326651
960,2014,"SE04",157,1305,4.20527244493251,7.17404048246989,2047.07588481037,7.47083191451252,22.7874891273727,0.806559712971849,21.4720488401769,19.5109175616862,19.1598951396198,7.95594832050032,9.77465316494554,15.9876115997764,480.389129989354
961,2015,"SE04",157,1362,4.22424382333343,9.02057157254472,1965.85291525743,7.94483783864002,20.6026467888084,0.831110656114644,21.3965616570605,19.6658068975348,16.6368546929733,7.30621632753739,10.2300318751093,14.9706885175011,478.227506702968
962,2016,"SE04",172,1406,4.36351592906405,11.5449861366759,1998.76957268724,7.68576052487933,36.2383080035305,1.10180348128486,21.402574633608,19.855655037107,19.857051052509,10.1842786935069,10.8878011231236,19.4451500795125,479.790526617739
963,2017,"SE04",171,1476,4.52774973991768,13.6905889259437,2122.22812865092,7.39002699470812,42.5046541521066,1.39270996010344,21.4871840957239,19.9863202835814,14.8773659604435,9.61662129816347,11.0193549727265,19.0383808466024,509.221859055456
964,2011,"SE05",159,1022,4.85668284948868,9.09959468205684,1691.28334365739,8.37203500390213,30.612555519937,0.428070207220129,19.665531299276,15.5128734038555,18.1639581212067,10.2416198637995,9.21807918585651,16.1909962162315,524.319966317291
965,2012,"SE05",121,972,4.83068302672312,8.11717847452188,1746.39413683945,7.86945973360399,23.8829173478668,0.385257650904743,19.809935903274,15.9042131322739,25.7330794611462,9.16233385746535,8.9246129059732,12.3266885035853,513.844407314036
966,2014,"SE05",163,1166,4.27964313475771,9.15628903283832,2749.74484870585,7.83814822146672,27.4646026642952,1.0524349365511,19.8811306300683,16.3010322556439,24.039986529844,8.66170909781601,10.6449324777029,8.76745771562168,543.741320151898
967,2015,"SE05",138,1109,4.23859973108967,14.0847608930662,2343.49754467749,8.83105802814111,13.67364554915,1.8233509344654,19.6425949380965,16.2625728006957,22.5792789028381,7.77968479350944,11.2116259836845,12.8351500447229,537.38947326421
968,2016,"SE05",164,1182,4.32254556139061,16.1138916950708,2469.21136486798,8.9672724889546,18.1732963961992,1.6209063749817,19.5641011341294,16.2697944336887,21.5501439838112,10.4233348400788,12.0717857695494,10.8013038801723,545.370851552404
969,2011,"SE06",163,1183,4.87452152021892,5.49020715923404,1778.9813789717,7.53751315035978,29.4294703402349,0.426000405376658,21.2993493015256,18.0654632002024,17.8651770156828,9.79803341614893,8.71210284123011,16.9028423738242,462.364517355181
970,2012,"SE06",165,1198,4.96288932941559,4.73361270281886,1737.53075088146,7.02363744065747,33.0862708633741,0.561836101847998,21.2898037787971,18.78558225299,14.3793974512369,9.03614290171587,9.50142593884729,20.7671500864704,461.965448440771
971,2013,"SE06",202,1325,4.32232649187077,4.65716766079042,1787.25532712812,7.26572088273224,17.7532643945632,0.500430717595122,21.2197633420191,19.2978887205614,19.0603014377785,9.34768313327018,9.06628628246859,17.2079192985068,444.373160463876
972,2014,"SE06",171,1334,4.34515264697926,5.02738903778547,2103.66505420571,8.22178305225892,22.3189814507143,0.767125667779572,21.0171408954445,19.6504214038304,16.5704588917457,8.85624507519941,9.16748155139387,27.9873039706252,449.960125265612
973,2015,"SE06",155,1313,4.38613714720453,6.95146658745399,2078.74009041104,8.39740552470902,5.5295148127492,1.23588335340947,20.9235028471227,19.9811279494835,9.56570186224029,8.03903244576578,10.493139574315,21.4789962440631,460.169638325927
974,2016,"SE06",178,1385,4.53450286202747,7.73060026039974,1905.99374522591,7.78433836826974,7.67353177698595,1.14349581670771,20.9647338502186,20.2075721425433,21.4505502819699,9.89403949528313,10.665171531488,17.0045346820517,544.50620223785
975,2011,"SE07",141,1022,5.02668351779611,9.69171680745163,1828.65163974878,6.49270247533384,19.7056007197124,0.580964840746927,20.9231255545159,18.3804550479133,20.3550195617155,9.45933689091732,9.22819871274904,24.8348424155717,417.635543198424
976,2012,"SE07",153,1072,5.05334073220647,9.07334079993983,1728.30561315104,6.54934758886106,16.7140429111254,0.550873788944169,20.7606779152377,19.2604017037347,23.6416117224787,8.72894363903933,8.69186378744505,23.1060731757036,413.245785139917
977,2014,"SE07",183,1160,4.3674205518426,10.5568103948148,1890.71967285733,8.29498618216129,34.8328672366268,0.966184383818152,20.4426508370194,20.2369494992104,16.2716777862218,8.421946281892,8.64126615298241,20.6654577782429,419.098795884593
978,2015,"SE07",210,1208,4.13788066012204,16.9851644276198,1890.59702171585,8.19097693959269,13.0323763155205,1.63618273888187,20.4522963166466,20.6248914173517,18.3631455248893,7.64652809700259,8.43887561513186,22.1908424016559,434.595972060838
979,2016,"SE07",184,1190,4.25648981070596,18.1428087144113,2008.12723359015,7.48860483809852,32.6175302192437,1.65519081358662,20.520095213402,20.8802948365583,17.831979115069,10.0073084971639,8.98533006732836,15.1740731339562,462.796842012458
980,2011,"SE08",267,1466,5.13258041248382,11.4404241498728,2005.95250063323,8.48422824019307,8.62066817909601,0.928818866012329,22.2440160514583,16.6280134868614,16.5704588917457,9.58017735014303,5.56492997765392,24.122996257979,403.368829508276
981,2012,"SE08",296,1515,5.43545967528973,10.858006979066,1890.16053180552,8.19997260039771,13.1362159363,0.75985601654521,22.2539787284761,17.4252593550653,21.8489250893351,9.09196978053944,5.77744004239701,20.5637654700154,414.409736140279
982,2013,"SE08",318,1513,5.14480859246811,14.8334464829323,1809.24161511068,8.64927861208052,12.9132087738059,1.21158201527149,22.206530099906,17.93859627462,19.857051052509,9.83134782846679,6.14174301052801,25.0382270320267,404.865337937313
983,2014,"SE08",270,1578,5.12577367563115,16.5093705845648,1651.08576376801,8.59553953499428,16.1318026093439,1.46152609365492,22.0891545827881,18.3468424519584,18.7615203322545,9.47235979755067,6.49592645176649,13.6486885105432,393.491873876636
984,2015,"SE08",318,1624,4.84872648641699,19.1186975746532,1903.08506741703,10.1305414240971,18.9972685180891,1.65569477699496,21.9856662300756,18.6769405845093,22.3800914991555,9.62984611032602,6.678077935832,21.1739193193805,394.290011705455
985,2016,"SE08",311,1572,5.038891456262,25.0683073958859,1843.4115941842,9.85447307946824,23.4335893140048,2.00543040677652,21.9659963943176,18.8268192081622,19.857051052509,10.9359729787154,8.20612649660371,21.6823808605182,418.234146570039
986,2017,"SE08",332,1647,5.04555587878086,37.1946783375445,1469.18106114762,9.65731739268744,32.452937451666,3.35323009346864,21.9632990668459,18.8887301911698,21.9485187911765,10.0959450244823,8.1656483890336,19.7502270041951,451.622912408986
987,2012,"SE09",132,818,5.37483008446056,8.7246222321278,1899.65400169987,6.35348903605539,9.73162586651668,0.477946673735272,20.2851004599194,17.7718616929566,14.080616345713,10.1720634089904,7.86206258225776,24.5297654908891,512.514177599337
988,2013,"SE09",175,938,4.46669214149138,9.06987221569145,1796.67285551962,6.94691379681403,15.5279974605466,0.637790528342155,20.2955679952944,17.9140646649644,18.0643644193654,10.3897175694671,7.84182352847271,25.851765497847,526.947170003822
989,2014,"SE09",144,928,4.522376081915,11.7940377659759,1607.02975218175,6.92111995415485,27.7002089142932,0.72463478022595,20.3466640683091,18.1842704558183,20.2554258598742,9.80086009355772,8.78293952947781,31.8516116832714,527.579029118304
990,2015,"SE09",155,901,4.3666895240758,16.87190305102,1813.91799395035,7.56781562886148,6.51438291494961,1.4799227681769,20.610147647537,18.2291092912159,17.3008127052487,8.50634279309725,9.68357742291279,22.6993039427935,557.276407498961
991,2016,"SE09",169,962,4.46482233462645,18.281886140943,1682.96680393906,7.39002699470812,25.9621201382418,1.40182384582364,20.762111252026,18.3452796143273,11.8895549052042,11.1794710469296,10.7258886928432,11.0046884966274,554.51618084096
992,2017,"SE09",196,1033,4.53815529509813,20.8369666424645,1878.21779193727,6.99571562114649,36.7813988651389,1.67517052646213,20.9795394054024,18.3975221237837,15.0765533641261,10.9376891757136,11.5152117904603,16.9028423738242,520.761601830471
993,2011,"SE10",115,772,4.612172609774,8.46201985424929,2581.99663782401,6.81132816834356,14.2601518056732,0.293810368356232,21.6304193181654,16.6935659823121,19.1598951396198,10.8016048490334,8.4894732495945,19.0383808466024,506.794189826131
994,2013,"SE10",135,854,3.98558678538918,7.90465631034614,2465.92925804264,6.51529305665044,20.8128963485036,0.4277159649932,21.4554342282592,17.8375276783056,14.4789911530782,9.60804031317251,8.42875608823933,24.2246885662065,526.31531088934
995,2014,"SE10",123,894,4.35141296526093,8.00361158185938,2499.9038418519,6.5497893446041,14.536338300803,0.823830616673101,21.4080650226753,18.2326113469624,11.8895549052042,9.03947434294765,9.1067643900387,17.0045346820517,517.934863686735
996,2015,"SE10",134,865,4.25698748951919,12.3513185684622,2771.61598529616,7.52390839990118,4.49374628071377,1.15567941849278,21.229427793388,18.5272798381334,19.857051052509,8.1057622231661,10.3919443053897,21.3773039358356,536.824125635463
997,2016,"SE10",123,836,4.42223723037194,14.770787591585,2964.18134561964,7.58718268148893,16.5062623217575,1.08046079372041,21.2974337791098,18.8468944903568,18.0643644193654,10.7223569288227,10.6044543701328,10.8013038801723,534.130410463197
998,2017,"SE10",115,810,4.83034045709001,15.9236725180092,2691.01670425699,7.0942934645369,32.0286113626071,1.6799709377721,21.2201834883169,19.1073198862279,27.8245471998137,10.3287420996489,10.5234981549926,3.88622692070017,588.304015594317
999,2011,"SE11",161,1164,5.00390316090587,9.285254532607,1930.81107477038,6.35486588064389,6.29648604090885,0.612256342489707,21.0423617557002,16.5774895308539,22.8448621077482,10.3456012113371,7.49775961412676,11.513150037765,400.841393050348
1000,2014,"SE11",216,1342,4.51783877244337,10.062163878794,1945.21586104598,5.97570089933771,38.9879983626591,1.14497688287644,21.076441093187,18.0205446274549,13.8814289420304,8.79123149479728,7.6596720444072,14.8689962092736,413.445319597122
1001,2015,"SE11",243,1375,4.03849924431056,16.1092515818479,2057.9235095859,8.07139865898456,26.7559487583292,1.1734873282835,20.9899101173526,18.4199700969756,14.8773659604435,8.57761544490456,8.22636555038877,21.8857654769733,424.985062372137
1002,2016,"SE11",216,1451,4.07920301456963,18.7554596877379,2308.69554429312,7.68576052487933,28.2124912125528,1.7332792229921,20.880920626307,18.8284258373637,13.9478247432579,10.8878185100014,8.96509101354331,16.9028423738242,431.702722431367
1003,2017,"SE11",202,1432,4.35418132401748,20.3614863826238,2205.22799290305,7.0942934645369,29.5318126864944,2.04787541999574,20.9199517019856,19.1080079542832,10.5948367812672,9.98065696730958,9.42046972370707,18.3265346890097,439.451310519489
1004,2011,"SE12",219,1211,5.26759991724959,11.6204093411795,2129.04469247217,8.05068059580895,19.9790972666381,0.810476129822615,17.4102481846272,26.11382565466,21.3509565801286,8.74398560096467,9.18772060517892,6.63191924284352,336.923855259057
1005,2012,"SE12",188,1223,5.62061933292151,10.5145869168947,2137.32716657077,6.57801236839202,17.3271452746287,0.689755808213851,17.5092908264917,26.7634410651859,19.1598951396198,7.8873004405726,8.99544959422089,9.47930387321441,340.681754203082
1006,2014,"SE12",228,1324,4.76253348073796,12.7841983416791,2106.91700469902,7.06483095349094,22.6851338428865,1.37437911615067,17.4708512811806,27.6772285467529,14.8773659604435,7.31833065928935,9.37999161613696,5.9200730852508,344.206862947034
1007,2016,"SE12",274,1389,4.62461594991752,16.4399106862726,2258.76331786998,8.67153895878338,25.1888800384177,1.59738702935858,17.4751016063105,28.0566283396977,22.7452684059069,9.98025315625118,10.4526614667449,0.123611516281497,403.036272079602
1008,2017,"SE12",253,1370,5.05428732645805,18.2229303640753,2310.68126172918,8.47438327200257,35.037753564028,1.8150507458092,17.4735624861185,28.2732784299898,18.9607077359372,9.22977030421787,10.665171531488,5.9200730852508,407.326262909506
1009,2012,"SE13",130,670,5.47316277289796,5.21499787805793,1155.30379216872,8.69175262937284,17.4046813684215,0.648398717686276,17.6138340719687,29.2408627875884,26.629422777718,7.85257268955034,9.09664486314617,18.9366885383748,380.189576729645
1010,2014,"SE13",129,691,4.83453385585536,10.1817409225147,2035.81674069228,8.88531413422065,22.3901207599897,1.38353948313543,17.0970628569626,30.3716148663832,29.7168275347986,7.75727327976834,9.42046972370707,13.038534661178,363.794495495978
1011,2015,"SE13",140,721,4.88812788305121,11.9082616182489,1928.65109680544,9.22346006815545,19.4180917340957,1.52619054991307,17.0240880525292,30.6451588399966,24.1395802316853,7.48076365753008,9.74429458426796,19.6485346959676,368.38378801169
1012,2016,"SE13",161,789,5.02892028633496,14.0845377721891,1959.17681119107,9.75589523607784,32.061498218197,1.65114489808703,16.7353330082645,30.9749356709989,23.2100390144997,9.73463507998039,10.3109880902495,19.9536116206502,374.602611927909
1013,2011,"SE14",254,1729,4.94722666123182,7.26493894190641,1694.90835269046,6.98730518783161,25.3174407606768,0.698351992105497,22.5853688696785,14.915022884304,21.3509565801286,9.71787692105686,7.69003062508479,18.5299193054647,432.168302831512
1014,2013,"SE14",259,1766,4.39569101251172,7.69626433825307,1590.22247628572,7.15924574207658,9.35025977330314,1.0755127871472,22.566595965545,15.9426934903273,19.4586762451437,9.06743825874174,8.2364850772813,21.1739193193805,438.819451405007
1015,2014,"SE14",289,1888,4.41891099372459,8.09860224328818,1858.24777884446,8.28206323605359,29.8901124665084,1.54852677552804,22.5328301572174,16.2257239369583,16.5704588917457,8.58165355548854,8.4894732495945,16.5977654491416,447.798501979226
1016,2015,"SE14",323,1976,4.54459978852157,11.2554700128803,2017.31616901545,8.76064530694341,22.9630650493322,1.81094023730688,22.5651458779202,16.268430729514,17.1016253015661,8.05982871527329,9.27879634721168,13.9537654352258,445.50385572137
1017,2016,"SE14",298,1940,4.56883716220812,11.798661921185,1904.46200243045,7.88291621166014,20.2402214683827,1.61325438919775,22.5662476599323,16.3961591504415,16.105688283153,9.780366682344,9.75441411116049,11.6148423459926,462.996376469663
1018,2017,"SE14",351,2229,4.74232808244857,13.6277450673596,1793.27324025692,7.48860483809852,36.6125577571134,1.61714293649998,22.5281954253764,16.503113557921,15.5745218733326,9.8036867709665,10.0276413372587,22.0891500934283,500.708388881382
1019,2011,"SE15",259,1335,5.71131270258093,15.5324314284221,2179.69958551673,11.479169931407,16.9011252603038,0.939457242771251,21.2628433126836,21.0257944877714,23.5420180206374,8.88784329051908,7.21441286113598,15.8859192915489,310.818097108087
1020,2012,"SE15",238,1319,5.49456911393102,15.8683435425893,2114.66029274095,9.93304890055436,30.7545582286787,0.947790564266896,21.2176788341718,21.6313661381691,29.6172338329573,8.38095945946457,7.35608623763137,12.4283808118128,325.949460112789
